"DateTime","horizon","TTT","Rad1h","Neff","RR1c","FF","FX1","AT_Load_DayAhead","AT_Load_Actual","DateTimeCET","SummerTime","HoD","DoW","DoY","HoDDST","DoWDST","DoYDST","HU_Load_Actual","DE_Load_Actual","CZ_Load_Actual","SK_Load_Actual","SI_Load_Actual","is_holiday","x_lag_24","x_lag_168"
2022-12-26 08:00:00,24,277.45,140,67,0,1.37,3.08666666666667,NA,7740.96574353991,2022-12-26 09:00:00,0,8,1,360,9,1,360,5349.99709192148,64845.0465570412,8731.88400682657,3491.95302519717,1709.39184545122,"1",6309.59874267294,8217.89603648864
2022-12-26 09:00:00,1,277.216666666667,370,65,0,1.19666666666667,3.08666666666667,NA,7790.10671300967,2022-12-26 10:00:00,0,9,1,360,10,1,360,5343.9441300478,65424.4011182183,8721.60269572446,3484.52360878061,1681.55722895248,"1",6521.86120367072,8292.07322792383
2022-12-26 10:00:00,2,278.45,640,63.3333333333333,0,1.02666666666667,2.74333333333333,NA,7756.8621073131,2022-12-26 11:00:00,0,10,1,360,11,1,360,5388.89402362097,65664.0587061758,8751.24202002124,3518.30287986356,1667.28456127611,"1",6594.96886855183,8259.71804952654
2022-12-26 11:00:00,3,280.083333333333,760,61.3333333333333,0,1.02666666666667,2.91666666666667,NA,7736.48482123441,2022-12-26 12:00:00,0,11,1,360,12,1,360,5408.12630292263,66803.3622625593,8797.77559925393,3478.14876448552,1650.94179717381,"1",6526.307678117,8258.95731731848
2022-12-26 12:00:00,4,280.983333333333,780,62.3333333333333,0,1.37,2.91666666666667,NA,7670.61821471932,2022-12-26 13:00:00,0,12,1,360,13,1,360,5411.97772577353,66697.7950715932,8756.55055380319,3431.961869282,1625.05085174419,"1",6373.31730648647,8193.62602345608
2022-12-26 13:00:00,5,281.45,650,60.3333333333333,0,1.54333333333333,2.91666666666667,NA,7539.32702846356,2022-12-26 14:00:00,0,13,1,360,14,1,360,5407.94395572546,65357.1149672066,8636.4112146357,3391.35677396304,1607.52997013573,"1",6208.9341144443,8052.65579507321
2022-12-26 14:00:00,6,281.383333333333,390,59.6666666666667,0,1.37,3.26,NA,7484.36230751925,2022-12-26 15:00:00,0,14,1,360,15,1,360,5518.60945160232,64144.2083254806,8588.31392589392,3386.16428631173,1622.61050635891,"1",6135.00706428359,7993.60487286087
2022-12-26 15:00:00,7,281.083333333333,130,63.6666666666667,0,1.71666666666667,3.26,NA,7624.94472662448,2022-12-26 16:00:00,0,15,1,360,16,1,360,5680.341091332,64185.2428145236,8707.99870530115,3477.17323652931,1672.62378599446,"1",6327.98000604162,8111.30380804812
2022-12-26 16:00:00,8,280.383333333333,10,62.6666666666667,0,1.71666666666667,3.43,NA,7830.72227021264,2022-12-26 17:00:00,0,16,1,360,17,1,360,5792.87042220851,65226.5692932256,8684.83917159059,3496.02221584079,1720.51436899296,"1",6613.16347548403,8350.0139124802
2022-12-26 17:00:00,9,279.883333333333,0,66,0.166666666666667,1.71666666666667,3.77333333333333,NA,7883.85691167542,2022-12-26 18:00:00,0,17,1,360,18,1,360,5810.52614001441,66262.2876320009,8551.53810445625,3490.28685613005,1747.4266552059,"1",6705.81872248877,8379.28246463707
2022-12-26 18:00:00,10,279.516666666667,0,66.6666666666667,0.166666666666667,1.71333333333333,4.11333333333333,NA,7697.8886886184,2022-12-26 19:00:00,0,18,1,360,19,1,360,5757.45868199773,65609.5219662715,8449.4939435433,3447.89025031699,1732.17949448832,"1",6532.57422279642,8174.93851382713
2022-12-26 19:00:00,11,279.55,0,67.6666666666667,0.133333333333333,2.23,4.62666666666667,NA,7364.08605165989,2022-12-26 20:00:00,0,19,1,360,20,1,360,5615.02572819978,63238.3959377143,8207.63026562388,3332.7652948539,1663.54336018267,"1",6242.41762083702,7834.64223809296
2022-12-26 20:00:00,12,279.516666666667,0,68,0.166666666666667,2.40333333333333,5.14333333333333,NA,7073.92044961154,2022-12-26 21:00:00,0,20,1,360,21,1,360,5416.73953613397,60056.8570680336,7810.85443286947,3165.13343784889,1562.48075767807,"1",6048.77919637709,7502.96323496789
2022-12-26 21:00:00,13,279.716666666667,0,71,0.166666666666667,2.57333333333333,5.31666666666667,NA,6759.2119948712,2022-12-26 22:00:00,0,21,1,360,22,1,360,5150.98322912969,57006.7371778158,7351.09189550771,2989.9527066441,1458.7371277607,"1",5857.43249739178,7215.28909655828
2022-12-26 22:00:00,14,279.783333333333,0,71.3333333333333,0.166666666666667,2.40333333333333,3.345,NA,6341.250768417,2022-12-26 23:00:00,0,22,1,360,23,1,360,4873.04437557249,53359.8008217834,6924.50238789316,2834.64841711112,1360.6599332157,"1",5571.37691941061,6824.3027503018
2022-12-26 23:00:00,15,279.816666666667,0,74.3333333333333,0.166666666666667,2.57333333333333,3.605,NA,NA,2022-12-27 00:00:00,0,23,1,360,0,2,361,4581.99407495061,50318.3774291946,6730.75618622928,2703.03485304495,1281.03074177395,"1",NA,NA
2022-12-27 00:00:00,16,279.783333333333,0,77.3333333333333,0.133333333333333,2.57333333333333,3.345,NA,5932.30625854539,2022-12-27 01:00:00,0,0,2,361,1,2,361,4341.60241838173,48236.113054491,6678.46784086899,2621.70972283904,1240.54043574593,"0",5344.19065243127,5954.15613966239
2022-12-27 01:00:00,17,279.783333333333,0,76.3333333333333,0.166666666666667,2.74333333333333,3.605,NA,5723.6426388215,2022-12-27 02:00:00,0,1,2,361,2,2,361,4143.98905540985,47233.3969493241,6548.67292662402,2607.09302325398,1227.87843461626,"0",5155.60182649678,5779.72272558847
2022-12-27 02:00:00,18,279.816666666667,0,80.3333333333333,0.166666666666667,2.74333333333333,3.605,NA,5648.06265640159,2022-12-27 03:00:00,0,2,2,361,3,2,361,4076.20866008168,47235.9707811784,6543.87990673135,2637.22117576457,1232.69661208925,"0",5088.81359397812,5692.00081558799
2022-12-27 03:00:00,19,279.616666666667,0,72.3333333333333,0.133333333333333,2.91666666666667,3.345,NA,5769.74970919495,2022-12-27 04:00:00,0,3,2,361,4,2,361,4112.50924279529,47942.1411420508,6791.18342248252,2746.49958103245,1271.6537018619,"0",5224.71379022579,5823.52966645752
2022-12-27 04:00:00,20,279.316666666667,0,69,0,2.91666666666667,3.345,NA,6333.87834198983,2022-12-27 05:00:00,0,4,2,361,5,2,361,4437.56707916194,51353.2624708315,7368.97366485329,2947.64591855592,1403.96518950408,"0",5743.22792321732,6390.17188231585
2022-12-27 05:00:00,21,279.15,0,65.3333333333333,0,2.91333333333333,3.345,NA,7179.16424947796,2022-12-27 06:00:00,0,5,2,361,6,2,361,4931.44371098436,56461.1358748352,8284.87283827724,3242.76858580004,1616.92990779455,"0",6503.94043713913,7271.05250150707
