"DateTime","horizon","TTT","Rad1h","Neff","RR1c","FF","FX1","HU_Load_DayAhead","HU_Load_Actual","DateTimeCET","SummerTime","HoD","DoW","DoY","HoDDST","DoWDST","DoYDST","AT_Load_Actual","DE_Load_Actual","CZ_Load_Actual","SK_Load_Actual","SI_Load_Actual","is_holiday","x_lag_24","x_lag_168"
2022-12-21 09:00:00,1,273.783333333333,340,84.3333333333333,0,2.23,5.31333333333333,NA,5243.21712654888,2022-12-21 10:00:00,0,9,3,355,10,3,355,8453.16723304405,66738.7053744435,8792.38304834068,3502.34388206947,1787.44717408449,"0",5185.32922513254,5294.00400860954
2022-12-21 10:00:00,2,274.283333333333,470,86.3333333333333,0,2.23,4.97333333333333,NA,5322.13758606938,2022-12-21 11:00:00,0,10,3,355,11,3,355,8480.695365709,67183.0007417771,8842.31135211322,3548.38894226213,1800.84882247102,"0",5240.62778447115,5358.85504050611
2022-12-21 11:00:00,3,274.65,550,88.6666666666667,0,2.23,4.62666666666667,NA,5409.28266117008,2022-12-21 12:00:00,0,11,3,355,12,3,355,8438.23707604779,67534.3498705739,8894.95277838424,3526.0590813269,1790.98266188512,"0",5311.91821739502,5422.97675546243
2022-12-21 12:00:00,4,275.05,540,90,0,2.23,4.28666666666667,NA,5430.40175050266,2022-12-21 13:00:00,0,12,3,355,13,3,355,8306.0578197025,67274.77117433,8887.36251172131,3492.14252597818,1750.17418867587,"0",5322.00523938133,5438.92922621385
2022-12-21 13:00:00,5,275.05,440,92.3333333333333,0,1.88666666666667,4.11333333333333,NA,5434.32234448858,2022-12-21 14:00:00,0,13,3,355,14,3,355,8172.36973591781,66195.4977955384,8752.82261553797,3454.62606557414,1713.3036716818,"0",5319.8706243623,5445.15648394459
2022-12-21 14:00:00,6,274.85,280,92,0,1.88666666666667,3.94333333333333,NA,5551.28102931831,2022-12-21 15:00:00,0,14,3,355,15,3,355,8144.243939404,65591.9622211673,8730.63890800326,3434.14251095439,1715.18068750966,"0",5442.65750709058,5528.93506088411
2022-12-21 15:00:00,7,274.783333333333,90,92.5,0,1.88666666666667,3.60333333333333,NA,5739.71915802832,2022-12-21 16:00:00,0,15,3,355,16,3,355,8232.66863123545,65608.3512898008,8809.85218464574,3516.0387337467,1759.09873767219,"0",5648.91786409707,5728.07171081974
2022-12-21 16:00:00,8,274.783333333333,0,93.5,0,1.88666666666667,3.77666666666667,NA,5812.8528411301,2022-12-21 17:00:00,0,16,3,355,17,3,355,8431.19108820331,66845.5709686731,8768.5004440565,3517.03806396188,1804.77178869685,"0",5741.08430367785,5802.99122741778
2022-12-21 17:00:00,9,274.65,0,95,0,1.88666666666667,3.60333333333333,NA,5793.91453632608,2022-12-21 18:00:00,0,17,3,355,18,3,355,8486.25189619722,67583.7723365061,8643.37023985046,3498.30264650572,1836.71081967672,"0",5724.06118375862,5773.10405209506
2022-12-21 18:00:00,10,274.583333333333,0,63.6666666666667,0,1.88666666666667,3.94666666666667,NA,5732.1181559681,2022-12-21 19:00:00,0,18,3,355,19,3,355,8216.00656913862,66831.6113321625,8526.41163145567,3451.62863936099,1824.46370292423,"0",5670.95205080035,5721.31178063503
2022-12-21 19:00:00,11,274.516666666667,0,96.6666666666667,0,1.88666666666667,3.77333333333333,NA,5589.74302536453,2022-12-21 20:00:00,0,19,3,355,20,3,355,7774.35064550794,63863.9383819977,8247.93094415638,3333.31930460254,1743.44954782498,"0",5528.40855416387,5564.76901544616
